Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
DOWNLOAD_DONE
logs/036c6dde-970f-403c-8ee2-9f1e4f73e306.txt
val_bpb:enabled tokenizer_kind=sentencepiece tokenizer_path=./data/tokenizers/fineweb_1024_bpe.model
train_loader:dataset:fineweb10B_sp1024 train_shards:80
val_loader:shards pattern=./data/datasets/fineweb10B_sp1024/fineweb_val_*.bin tokens:62021632
model_params:25517138
world_size:1 grad_accum_steps:8
attention_mode:gqa num_heads:8 num_kv_heads:4
tie_embeddings:True embed_lr:0.03 matrix_lr:0.02 scalar_lr:0.02
train_batch_tokens:786432 train_seq_len:2048 iterations:20000 warmup_steps:20 max_wallclock_seconds:600.000
seed:42
bigram_vocab_size:10240 bigram_dim:96
trigram_vocab_size:10240 trigram_dim:32
warmup_step:1/20
warmup_step:2/20
warmup_step:3/20
warmup_step:4/20
warmup_step:5/20
warmup_step:6/20
warmup_step:7/20
warmup_step:8/20
warmup_step:9/20
warmup_step:10/20
warmup_step:11/20
warmup_step:12/20
warmup_step:13/20
warmup_step:14/20
warmup_step:15/20
warmup_step:16/20
warmup_step:17/20
warmup_step:18/20
warmup_step:19/20
warmup_step:20/20
step:0/20000 val_loss:6.9323 val_bpb:4.1057 train_time:0ms step_avg:0.01ms
step:1/20000 train_loss:6.9334 train_time:732ms step_avg:732.10ms
step:2/20000 train_loss:8.1811 train_time:1435ms step_avg:717.58ms
step:3/20000 train_loss:7.9988 train_time:2165ms step_avg:721.74ms
step:4/20000 train_loss:7.5392 train_time:2871ms step_avg:717.68ms
step:5/20000 train_loss:7.0404 train_time:3595ms step_avg:718.91ms
step:6/20000 train_loss:6.6786 train_time:4291ms step_avg:715.14ms
step:7/20000 train_loss:6.3595 train_time:4985ms step_avg:712.08ms
step:8/20000 train_loss:6.1249 train_time:5687ms step_avg:710.83ms
step:9/20000 train_loss:5.9560 train_time:6399ms step_avg:710.97ms
step:10/20000 train_loss:5.8299 train_time:7101ms step_avg:710.06ms
swa:start step:50
step:100/20000 train_loss:3.4031 train_time:69380ms step_avg:693.80ms
step:200/20000 train_loss:2.8243 train_time:139802ms step_avg:699.01ms
step:300/20000 train_loss:2.6094 train_time:210395ms step_avg:701.32ms
step:400/20000 train_loss:2.5446 train_time:280541ms step_avg:701.35ms
step:500/20000 train_loss:2.4088 train_time:349993ms step_avg:699.99ms
step:500/20000 val_loss:2.4351 val_bpb:1.4422 train_time:350202ms step_avg:700.40ms
step:600/20000 train_loss:2.3669 train_time:420106ms step_avg:700.18ms
step:700/20000 train_loss:2.4048 train_time:489986ms step_avg:699.98ms
step:800/20000 train_loss:2.3538 train_time:560307ms step_avg:700.38ms
step:857/20000 val_loss:2.3221 val_bpb:1.3753 train_time:600104ms step_avg:700.24ms
stopping_early: wallclock_cap train_time:600104ms step:857/20000
peak memory allocated: 19142 MiB reserved: 19414 MiB
swa:applying averaged 17 checkpoints
Serialized model: 98438449 bytes
Code size: 55997 bytes
Total submission size: 98494446 bytes
Serialized model int6+zstd: 15365259 bytes
  sliding_eval [ 51.4%] 497632/969088 windows running_bpb=1.530541
  sliding_eval [ 51.5%] 499232/969088 windows running_bpb=1.530533
  sliding_eval [ 51.7%] 500832/969088 windows running_bpb=1.530537
  sliding_eval [ 51.8%] 502432/969088 windows running_bpb=1.530542
  sliding_eval [ 52.0%] 504032/969088 windows running_bpb=1.530598
  sliding_eval [ 52.2%] 505632/969088 windows running_bpb=1.530551
  sliding_eval [ 52.3%] 507232/969088 windows running_bpb=1.530402
  sliding_eval [ 52.5%] 508832/969088 windows running_bpb=1.530496
  sliding_eval [ 52.7%] 510432/969088 windows running_bpb=1.530542
  sliding_eval [ 52.8%] 512032/969088 windows running_bpb=1.530595
  sliding_eval [ 53.0%] 513632/969088 windows running_bpb=1.530704
  sliding_eval [ 53.2%] 515232/969088 windows running_bpb=1.530750
  sliding_eval [ 53.3%] 516832/969088 windows running_bpb=1.530886
  sliding_eval [ 53.5%] 518432/969088 windows running_bpb=1.530806
  sliding_eval [ 53.7%] 520032/969088 windows running_bpb=1.530818
  sliding_eval [ 53.8%] 521632/969088 windows running_bpb=1.530814
  sliding_eval [ 54.0%] 523232/969088 windows running_bpb=1.531047
  sliding_eval [ 54.2%] 524832/969088 windows running_bpb=1.531133
  sliding_eval [ 54.3%] 526432/969088 windows running_bpb=1.531178
  sliding_eval [ 54.5%] 528032/969088 windows running_bpb=1.531223
  sliding_eval [ 54.7%] 529632/969088 windows running_bpb=1.531248
  sliding_eval [ 54.8%] 531232/969088 windows running_bpb=1.531252
  sliding_eval [ 55.0%] 532832/969088 windows running_bpb=1.531413
  sliding_eval [ 55.1%] 534432/969088 windows running_bpb=1.531294
  sliding_eval [ 55.3%] 536032/969088 windows running_bpb=1.531226
  sliding_eval [ 55.5%] 537632/969088 windows running_bpb=1.531259
  sliding_eval [ 55.6%] 539232/969088 windows running_bpb=1.531386
  sliding_eval [ 55.8%] 540832/969088 windows running_bpb=1.531365
  sliding_eval [ 56.0%] 542432/969088 windows running_bpb=1.531246
  sliding_eval [ 56.1%] 544032/969088 windows running_bpb=1.531216
  sliding_eval [ 56.3%] 545632/969088 windows running_bpb=1.531431
  sliding_eval [ 56.5%] 547232/969088 windows running_bpb=1.531570
  sliding_eval [ 56.6%] 548832/969088 windows running_bpb=1.531495
  sliding_eval [ 56.8%] 550432/969088 windows running_bpb=1.531475
  sliding_eval [ 57.0%] 552032/969088 windows running_bpb=1.531531
  sliding_eval [ 57.1%] 553632/969088 windows running_bpb=1.531438
  sliding_eval [ 57.3%] 555232/969088 windows running_bpb=1.531611
  sliding_eval [ 57.5%] 556832/969088 windows running_bpb=1.531798
  sliding_eval [ 57.6%] 558432/969088 windows running_bpb=1.531755
  sliding_eval [ 57.8%] 560032/969088 windows running_bpb=1.531790
  sliding_eval [ 58.0%] 561632/969088 windows running_bpb=1.531906
  sliding_eval [ 58.1%] 563232/969088 windows running_bpb=1.531804
  sliding_eval [ 58.3%] 564832/969088 windows running_bpb=1.531770
  sliding_eval [ 58.5%] 566432/969088 windows running_bpb=1.531753
  sliding_eval [ 58.6%] 568032/969088 windows running_bpb=1.531601
  sliding_eval [ 58.8%] 569632/969088 windows running_bpb=1.531544
  sliding_eval [ 58.9%] 571232/969088 windows running_bpb=1.531515
  sliding_eval [ 59.1%] 572832/969088 windows running_bpb=1.531374
  sliding_eval [ 59.3%] 574432/969088 windows running_bpb=1.531169
  sliding_eval [ 59.4%] 576032/969088 windows running_bpb=1.531061
  sliding_eval [ 59.6%] 577632/969088 windows running_bpb=1.531099
  sliding_eval [ 59.8%] 579232/969088 windows running_bpb=1.531064
  sliding_eval [ 59.9%] 580832/969088 windows running_bpb=1.530799
  sliding_eval [ 60.1%] 582432/969088 windows running_bpb=1.530719
  sliding_eval [ 60.3%] 584032/969088 windows running_bpb=1.530697
  sliding_eval [ 60.4%] 585632/969088 windows running_bpb=1.530677
  sliding_eval [ 60.6%] 587232/969088 windows running_bpb=1.530702
  sliding_eval [ 60.8%] 588832/969088 windows running_bpb=1.530674
  sliding_eval [ 60.9%] 590432/969088 windows running_bpb=1.530584
  sliding_eval [ 61.1%] 592032/969088 windows running_bpb=1.530452
  sliding_eval [ 61.3%] 593632/969088 windows running_bpb=1.530455
  sliding_eval [ 61.4%] 595232/969088 windows running_bpb=1.530395
  sliding_eval [ 61.6%] 596832/969088 windows running_bpb=1.530412
  sliding_eval [ 61.8%] 598432/969088 windows running_bpb=1.530063
  sliding_eval [ 61.9%] 600032/969088 windows running_bpb=1.529992
  sliding_eval [ 62.1%] 601632/969088 windows running_bpb=1.529885
  sliding_eval [ 62.2%] 603232/969088 windows running_bpb=1.529763
  sliding_eval [ 62.4%] 604832/969088 windows running_bpb=1.529616
  sliding_eval [ 62.6%] 606432/969088 windows running_bpb=1.529558
  sliding_eval [ 62.7%] 608032/969088 windows running_bpb=1.529637
  sliding_eval [ 62.9%] 609632/969088 windows running_bpb=1.529642
  sliding_eval [ 63.1%] 611232/969088 windows running_bpb=1.529823
  sliding_eval [ 63.2%] 612832/969088 windows running_bpb=1.529825
  sliding_eval [ 63.4%] 614432/969088 windows running_bpb=1.529789
  sliding_eval [ 63.6%] 616032/969088 windows running_bpb=1.529756
  sliding_eval [ 63.7%] 617632/969088 windows running_bpb=1.529624
  sliding_eval [ 63.9%] 619232/969088 windows running_bpb=1.529364
  sliding_eval [ 64.1%] 620832/969088 windows running_bpb=1.529645
  sliding_eval [ 64.2%] 622432/969088 windows running_bpb=1.529791
  sliding_eval [ 64.4%] 624032/969088 windows running_bpb=1.529876
  sliding_eval [ 64.6%] 625632/969088 windows running_bpb=1.529721
  sliding_eval [ 64.7%] 627232/969088 windows running_bpb=1.529717
  sliding_eval [ 64.9%] 628832/969088 windows running_bpb=1.529638
  sliding_eval [ 65.1%] 630432/969088 windows running_bpb=1.529561
  sliding_eval [ 65.2%] 632032/969088 windows running_bpb=1.529347
  sliding_eval [ 65.4%] 633632/969088 windows running_bpb=1.529224
  sliding_eval [ 65.5%] 635232/969088 windows running_bpb=1.529166
  sliding_eval [ 65.7%] 636832/969088 windows running_bpb=1.529128
  sliding_eval [ 65.9%] 638432/969088 windows running_bpb=1.529004
  sliding_eval [ 66.0%] 640032/969088 windows running_bpb=1.528754
  sliding_eval [ 66.2%] 641632/969088 windows running_bpb=1.528631
  sliding_eval [ 66.4%] 643232/969088 windows running_bpb=1.528531
  sliding_eval [ 66.5%] 644832/969088 windows running_bpb=1.528506
  sliding_eval [ 66.7%] 646432/969088 windows running_bpb=1.528461
  sliding_eval [ 66.9%] 648032/969088 windows running_bpb=1.528434
  sliding_eval [ 67.0%] 649632/969088 windows running_bpb=1.528293
  sliding_eval [ 67.2%] 651232/969088 windows running_bpb=1.528087
  sliding_eval [ 67.4%] 652832/969088 windows running_bpb=1.527922
  sliding_eval [ 67.5%] 654432/969088 windows running_bpb=1.527752
  sliding_eval [ 67.7%] 656032/969088 windows running_bpb=1.527691
  sliding_eval [ 67.9%] 657632/969088 windows running_bpb=1.527570
  sliding_eval [ 68.0%] 659232/969088 windows running_bpb=1.527489
  sliding_eval [ 68.2%] 660832/969088 windows running_bpb=1.527361
  sliding_eval [ 68.4%] 662432/969088 windows running_bpb=1.527326
  sliding_eval [ 68.5%] 664032/969088 windows running_bpb=1.527384
  sliding_eval [ 68.7%] 665632/969088 windows running_bpb=1.527198
  sliding_eval [ 68.9%] 667232/969088 windows running_bpb=1.527112
  sliding_eval [ 69.0%] 668832/969088 windows running_bpb=1.527076
  sliding_eval [ 69.2%] 670432/969088 windows running_bpb=1.526912
  sliding_eval [ 69.3%] 672032/969088 windows running_bpb=1.526731
  sliding_eval [ 69.5%] 673632/969088 windows running_bpb=1.526689
  sliding_eval [ 69.7%] 675232/969088 windows running_bpb=1.526466
  sliding_eval [ 69.8%] 676832/969088 windows running_bpb=1.526312
  sliding_eval [ 70.0%] 678432/969088 windows running_bpb=1.526179
  sliding_eval [ 70.2%] 680032/969088 windows running_bpb=1.526081
  sliding_eval [ 70.3%] 681632/969088 windows running_bpb=1.526035
  sliding_eval [ 70.5%] 683232/969088 windows running_bpb=1.525949
  sliding_eval [ 70.7%] 684832/969088 windows running_bpb=1.525819
  sliding_eval [ 70.8%] 686432/969088 windows running_bpb=1.525836
  sliding_eval [ 71.0%] 688032/969088 windows running_bpb=1.525864
  sliding_eval [ 71.2%] 689632/969088 windows running_bpb=1.525790
  sliding_eval [ 71.3%] 691232/969088 windows running_bpb=1.525761
  sliding_eval [ 71.5%] 692832/969088 windows running_bpb=1.525760
  sliding_eval [ 71.7%] 694432/969088 windows running_bpb=1.525843
  sliding_eval [ 71.8%] 696032/969088 windows running_bpb=1.525943
  sliding_eval [ 72.0%] 697632/969088 windows running_bpb=1.525966
  sliding_eval [ 72.2%] 699232/969088 windows running_bpb=1.526186
  sliding_eval [ 72.3%] 700832/969088 windows running_bpb=1.526148
  sliding_eval [ 72.5%] 702432/969088 windows running_bpb=1.526287
  sliding_eval [ 72.6%] 704032/969088 windows running_bpb=1.526400
  sliding_eval [ 72.8%] 705632/969088 windows running_bpb=1.526502
  sliding_eval [ 73.0%] 707232/969088 windows running_bpb=1.526537
  sliding_eval [ 73.1%] 708832/969088 windows running_bpb=1.526641
  sliding_eval [ 73.3%] 710432/969088 windows running_bpb=1.526586
  sliding_eval [ 73.5%] 712032/969088 windows running_bpb=1.526364
  sliding_eval [ 73.6%] 713632/969088 windows running_bpb=1.526488
  sliding_eval [ 73.8%] 715232/969088 windows running_bpb=1.526321
  sliding_eval [ 74.0%] 716832/969088 windows running_bpb=1.526399
  sliding_eval [ 74.1%] 718432/969088 windows running_bpb=1.526419
  sliding_eval [ 74.3%] 720032/969088 windows running_bpb=1.526522
  sliding_eval [ 74.5%] 721632/969088 windows running_bpb=1.526674
  sliding_eval [ 74.6%] 723232/969088 windows running_bpb=1.526601
  sliding_eval [ 74.8%] 724832/969088 windows running_bpb=1.526644
  sliding_eval [ 75.0%] 726432/969088 windows running_bpb=1.526649
  sliding_eval [ 75.1%] 728032/969088 windows running_bpb=1.526733
  sliding_eval [ 75.3%] 729632/969088 windows running_bpb=1.526761
  sliding_eval [ 75.5%] 731232/969088 windows running_bpb=1.526763
  sliding_eval [ 75.6%] 732832/969088 windows running_bpb=1.526843
  sliding_eval [ 75.8%] 734432/969088 windows running_bpb=1.526951
  sliding_eval [ 76.0%] 736032/969088 windows running_bpb=1.527088
  sliding_eval [ 76.1%] 737632/969088 windows running_bpb=1.527276
  sliding_eval [ 76.3%] 739232/969088 windows running_bpb=1.527363
  sliding_eval [ 76.4%] 740832/969088 windows running_bpb=1.527317
  sliding_eval [ 76.6%] 742432/969088 windows running_bpb=1.527290
  sliding_eval [ 76.8%] 744032/969088 windows running_bpb=1.527279
  sliding_eval [ 76.9%] 745632/969088 windows running_bpb=1.527197
  sliding_eval [ 77.1%] 747232/969088 windows running_bpb=1.527251
  sliding_eval [ 77.3%] 748832/969088 windows running_bpb=1.527290
  sliding_eval [ 77.4%] 750432/969088 windows running_bpb=1.527337
  sliding_eval [ 77.6%] 752032/969088 windows running_bpb=1.527812
  sliding_eval [ 77.8%] 753632/969088 windows running_bpb=1.527918
  sliding_eval [ 77.9%] 755232/969088 windows running_bpb=1.527956
  sliding_eval [ 78.1%] 756832/969088 windows running_bpb=1.527886
  sliding_eval [ 78.3%] 758432/969088 windows running_bpb=1.527883
  sliding_eval [ 78.4%] 760032/969088 windows running_bpb=1.528238
  sliding_eval [ 78.6%] 761632/969088 windows running_bpb=1.528340
  sliding_eval [ 78.8%] 763232/969088 windows running_bpb=1.528373
  sliding_eval [ 78.9%] 764832/969088 windows running_bpb=1.528462
  sliding_eval [ 79.1%] 766432/969088 windows running_bpb=1.528436
  sliding_eval [ 79.3%] 768032/969088 windows running_bpb=1.528457
  sliding_eval [ 79.4%] 769632/969088 windows running_bpb=1.528511
  sliding_eval [ 79.6%] 771232/969088 windows running_bpb=1.528589
  sliding_eval [ 79.7%] 772832/969088 windows running_bpb=1.528590
  sliding_eval [ 79.9%] 774432/969088 windows running_bpb=1.528582
  sliding_eval [ 80.1%] 776032/969088 windows running_bpb=1.528613
  sliding_eval [ 80.2%] 777632/969088 windows running_bpb=1.528785
  sliding_eval [ 80.4%] 779232/969088 windows running_bpb=1.528806
  sliding_eval [ 80.6%] 780832/969088 windows running_bpb=1.528848
  sliding_eval [ 80.7%] 782432/969088 windows running_bpb=1.529099
  sliding_eval [ 80.9%] 784032/969088 windows running_bpb=1.529141
  sliding_eval [ 81.1%] 785632/969088 windows running_bpb=1.529024
  sliding_eval [ 81.2%] 787232/969088 windows running_bpb=1.529019
  sliding_eval [ 81.4%] 788832/969088 windows running_bpb=1.529137
  sliding_eval [ 81.6%] 790432/969088 windows running_bpb=1.529159
  sliding_eval [ 81.7%] 792032/969088 windows running_bpb=1.529305
  sliding_eval [ 81.9%] 793632/969088 windows running_bpb=1.529342
  sliding_eval [ 82.1%] 795232/969088 windows running_bpb=1.529381
  sliding_eval [ 82.2%] 796832/969088 windows running_bpb=1.529429
  sliding_eval [ 82.4%] 798432/969088 windows running_bpb=1.529444
  sliding_eval [ 82.6%] 800032/969088 windows running_bpb=1.529561
  sliding_eval [ 82.7%] 801632/969088 windows running_bpb=1.529600
  sliding_eval [ 82.9%] 803232/969088 windows running_bpb=1.529579
  sliding_eval [ 83.1%] 804832/969088 windows running_bpb=1.529663
  sliding_eval [ 83.2%] 806432/969088 windows running_bpb=1.529686
  sliding_eval [ 83.4%] 808032/969088 windows running_bpb=1.529801
  sliding_eval [ 83.5%] 809632/969088 windows running_bpb=1.529848
  sliding_eval [ 83.7%] 811232/969088 windows running_bpb=1.529939
  sliding_eval [ 83.9%] 812832/969088 windows running_bpb=1.529886
  sliding_eval [ 84.0%] 814432/969088 windows running_bpb=1.529802
  sliding_eval [ 84.2%] 816032/969088 windows running_bpb=1.529817
  sliding_eval [ 84.4%] 817632/969088 windows running_bpb=1.529872
  sliding_eval [ 84.5%] 819232/969088 windows running_bpb=1.529817
  sliding_eval [ 84.7%] 820832/969088 windows running_bpb=1.529759
  sliding_eval [ 84.9%] 822432/969088 windows running_bpb=1.529808
  sliding_eval [ 85.0%] 824032/969088 windows running_bpb=1.529862
  sliding_eval [ 85.2%] 825632/969088 windows running_bpb=1.529915
  sliding_eval [ 85.4%] 827232/969088 windows running_bpb=1.529920
  sliding_eval [ 85.5%] 828832/969088 windows running_bpb=1.529862
  sliding_eval [ 85.7%] 830432/969088 windows running_bpb=1.529749
  sliding_eval [ 85.9%] 832032/969088 windows running_bpb=1.529787
  sliding_eval [ 86.0%] 833632/969088 windows running_bpb=1.529810
  sliding_eval [ 86.2%] 835232/969088 windows running_bpb=1.529722
  sliding_eval [ 86.4%] 836832/969088 windows running_bpb=1.529657
  sliding_eval [ 86.5%] 838432/969088 windows running_bpb=1.529724
  sliding_eval [ 86.7%] 840032/969088 windows running_bpb=1.529709
  sliding_eval [ 86.8%] 841632/969088 windows running_bpb=1.529786
  sliding_eval [ 87.0%] 843232/969088 windows running_bpb=1.529810
  sliding_eval [ 87.2%] 844832/969088 windows running_bpb=1.529676
  sliding_eval [ 87.3%] 846432/969088 windows running_bpb=1.529806
  sliding_eval [ 87.5%] 848032/969088 windows running_bpb=1.529834
  sliding_eval [ 87.7%] 849632/969088 windows running_bpb=1.529822
  sliding_eval [ 87.8%] 851232/969088 windows running_bpb=1.529789
  sliding_eval [ 88.0%] 852832/969088 windows running_bpb=1.529832
  sliding_eval [ 88.2%] 854432/969088 windows running_bpb=1.529932
  sliding_eval [ 88.3%] 856032/969088 windows running_bpb=1.529918
  sliding_eval [ 88.5%] 857632/969088 windows running_bpb=1.529941
  sliding_eval [ 88.7%] 859232/969088 windows running_bpb=1.529886
  sliding_eval [ 88.8%] 860832/969088 windows running_bpb=1.530049
  sliding_eval [ 89.0%] 862432/969088 windows running_bpb=1.530035
  sliding_eval [ 89.2%] 864032/969088 windows running_bpb=1.530012
  sliding_eval [ 89.3%] 865632/969088 windows running_bpb=1.530104
  sliding_eval [ 89.5%] 867232/969088 windows running_bpb=1.530079
  sliding_eval [ 89.7%] 868832/969088 windows running_bpb=1.530000
  sliding_eval [ 89.8%] 870432/969088 windows running_bpb=1.530141
  sliding_eval [ 90.0%] 872032/969088 windows running_bpb=1.530127
  sliding_eval [ 90.1%] 873632/969088 windows running_bpb=1.530118
  sliding_eval [ 90.3%] 875232/969088 windows running_bpb=1.530125
  sliding_eval [ 90.5%] 876832/969088 windows running_bpb=1.529949
  sliding_eval [ 90.6%] 878432/969088 windows running_bpb=1.529909
  sliding_eval [ 90.8%] 880032/969088 windows running_bpb=1.529869
  sliding_eval [ 91.0%] 881632/969088 windows running_bpb=1.529856
  sliding_eval [ 91.1%] 883232/969088 windows running_bpb=1.529827
  sliding_eval [ 91.3%] 884832/969088 windows running_bpb=1.529862
  sliding_eval [ 91.5%] 886432/969088 windows running_bpb=1.529870
  sliding_eval [ 91.6%] 888032/969088 windows running_bpb=1.529788
  sliding_eval [ 91.8%] 889632/969088 windows running_bpb=1.529697
  sliding_eval [ 92.0%] 891232/969088 windows running_bpb=1.529579
  sliding_eval [ 92.1%] 892832/969088 windows running_bpb=1.529504
  sliding_eval [ 92.3%] 894432/969088 windows running_bpb=1.529424
  sliding_eval [ 92.5%] 896032/969088 windows running_bpb=1.529319
  sliding_eval [ 92.6%] 897632/969088 windows running_bpb=1.529355
  sliding_eval [ 92.8%] 899232/969088 windows running_bpb=1.529368
  sliding_eval [ 93.0%] 900832/969088 windows running_bpb=1.529299
  sliding_eval [ 93.1%] 902432/969088 windows running_bpb=1.529264
  sliding_eval [ 93.3%] 904032/969088 windows running_bpb=1.529255
  sliding_eval [ 93.5%] 905632/969088 windows running_bpb=1.529206
  sliding_eval [ 93.6%] 907232/969088 windows running_bpb=1.529229
  sliding_eval [ 93.8%] 908832/969088 windows running_bpb=1.529139
  sliding_eval [ 93.9%] 910432/969088 windows running_bpb=1.529101
  sliding_eval [ 94.1%] 912032/969088 windows running_bpb=1.529078
  sliding_eval [ 94.3%] 913632/969088 windows running_bpb=1.528866
  sliding_eval [ 94.4%] 915232/969088 windows running_bpb=1.528719
  sliding_eval [ 94.6%] 916832/969088 windows running_bpb=1.528688
  sliding_eval [ 94.8%] 918432/969088 windows running_bpb=1.528643
  sliding_eval [ 94.9%] 920032/969088 windows running_bpb=1.528622
  sliding_eval [ 95.1%] 921632/969088 windows running_bpb=1.528601
  sliding_eval [ 95.3%] 923232/969088 windows running_bpb=1.528562
  sliding_eval [ 95.4%] 924832/969088 windows running_bpb=1.528518
  sliding_eval [ 95.6%] 926432/969088 windows running_bpb=1.528485
  sliding_eval [ 95.8%] 928032/969088 windows running_bpb=1.528492
  sliding_eval [ 95.9%] 929632/969088 windows running_bpb=1.528547
  sliding_eval [ 96.1%] 931232/969088 windows running_bpb=1.528496
  sliding_eval [ 96.3%] 932832/969088 windows running_bpb=1.528371
  sliding_eval [ 96.4%] 934432/969088 windows running_bpb=1.528303
  sliding_eval [ 96.6%] 936032/969088 windows running_bpb=1.528238
  sliding_eval [ 96.8%] 937632/969088 windows running_bpb=1.528173
  sliding_eval [ 96.9%] 939232/969088 windows running_bpb=1.528432
  sliding_eval [ 97.1%] 940832/969088 windows running_bpb=1.528320
  sliding_eval [ 97.2%] 942432/969088 windows running_bpb=1.528233
  sliding_eval [ 97.4%] 944032/969088 windows running_bpb=1.528121
  sliding_eval [ 97.6%] 945632/969088 windows running_bpb=1.528056
  sliding_eval [ 97.7%] 947232/969088 windows running_bpb=1.528040
  sliding_eval [ 97.9%] 948832/969088 windows running_bpb=1.527982
  sliding_eval [ 98.1%] 950432/969088 windows running_bpb=1.527928
  sliding_eval [ 98.2%] 952032/969088 windows running_bpb=1.527855
  sliding_eval [ 98.4%] 953632/969088 windows running_bpb=1.527847
  sliding_eval [ 98.6%] 955232/969088 windows running_bpb=1.527825
  sliding_eval [ 98.7%] 956832/969088 windows running_bpb=1.527822
  sliding_eval [ 98.9%] 958432/969088 windows running_bpb=1.527790
  sliding_eval [ 99.1%] 960032/969088 windows running_bpb=1.527703
  sliding_eval [ 99.2%] 961632/969088 windows running_bpb=1.527579
  sliding_eval [ 99.4%] 963232/969088 windows running_bpb=1.527508
  sliding_eval [ 99.6%] 964832/969088 windows running_bpb=1.527474
  sliding_eval [ 99.7%] 966432/969088 windows running_bpb=1.527404
  sliding_eval [ 99.9%] 968032/969088 windows running_bpb=1.527481
final_int8_zlib_roundtrip val_loss:2.5791 val_bpb:1.5275 eval_time:1353743ms
final_int8_zlib_roundtrip_exact val_loss:2.57914956 val_bpb:1.52752169
