step,wallclock_s,step_time_ms,fwd_us,bwd_us,opt_us,dataloader_us,active_bytes,reserved_bytes,num_alloc_retries,num_device_alloc,num_device_free
553,6968158.167639,291.114,45472.0,87420.8,23640.0,163.5,683934720,46393196544,0,345,0
554,6968158.460847,293.208,46690.2,87298.1,24072.9,165.3,683934720,46393196544,0,345,0
555,6968158.753318,292.471,45037.1,87273.2,25185.0,171.0,683934720,46393196544,0,345,0
556,6968159.049196,295.878,44845.4,86769.9,29193.6,160.3,683934720,46393196544,0,345,0
557,6968159.343487,294.292,46326.0,86728.4,26355.0,156.5,683934720,46393196544,0,345,0
558,6968159.634982,291.495,46033.6,87409.6,24314.2,172.6,683934720,46393196544,0,345,0
559,6968159.925287,290.305,44978.7,86035.8,25751.6,169.6,683934720,46393196544,0,345,0
560,6968160.218709,293.422,46206.5,86930.4,22934.8,164.3,683934720,46393196544,0,345,0
561,6968160.513724,295.015,45345.2,86417.0,29180.2,187.9,683934720,46393196544,0,345,0
562,6968160.805909,292.185,45353.5,86797.4,25082.3,189.7,683934720,46393196544,0,345,0
563,6968161.101062,295.153,48009.0,89024.5,21645.8,195.6,683934720,46393196544,0,345,0
564,6968161.393740,292.678,45818.8,87197.5,24373.8,184.6,683934720,46393196544,0,345,0
565,6968161.684932,291.193,45579.7,86971.5,24328.8,193.3,683934720,46393196544,0,345,0
566,6968161.981193,296.261,46331.4,87385.0,27380.7,181.2,683934720,46393196544,0,345,0
567,6968162.273403,292.210,45640.2,87179.2,23678.5,444.3,683934720,46393196544,0,345,0
568,6968162.564264,290.860,46166.6,87281.5,21884.5,187.4,683934720,46393196544,0,345,0
569,6968162.857676,293.412,46658.8,87477.0,23475.5,185.4,683934720,46393196544,0,345,0
570,6968163.150166,292.489,45509.0,87911.5,23789.5,178.4,683934720,46393196544,0,345,0
571,6968163.441508,291.342,45243.6,86517.8,25272.9,186.4,683934720,46393196544,0,345,0
572,6968163.733394,291.885,46112.0,86991.3,21125.9,185.3,683934720,46393196544,0,345,0
573,6968164.026387,292.994,46426.1,88327.7,22898.6,199.4,683934720,46393196544,0,345,0
574,6968164.318439,292.051,46195.4,87171.3,21956.6,513.6,683934720,46393196544,0,345,0
575,6968164.613130,294.692,45568.1,87151.3,26557.9,188.2,683934720,46393196544,0,345,0
576,6968164.907380,294.250,45742.4,88129.4,25057.1,192.1,683934720,46393196544,0,345,0
577,6968165.199584,292.204,47297.1,87572.7,21456.2,187.7,683934720,46393196544,0,345,0
578,6968165.492275,292.691,45239.4,86225.3,26101.8,185.9,683934720,46393196544,0,345,0
579,6968165.785929,293.654,46094.5,86446.2,26983.9,184.0,683934720,46393196544,0,345,0
580,6968166.078551,292.622,46814.0,87184.7,22453.9,190.2,683934720,46393196544,0,345,0
581,6968166.370339,291.788,45571.6,86370.0,25031.5,183.5,683934720,46393196544,0,345,0
582,6968166.661802,291.463,46723.5,87530.9,23518.4,186.1,683934720,46393196544,0,345,0
583,6968166.954112,292.310,47716.2,90007.1,19789.0,184.9,683934720,46393196544,0,345,0
584,6968167.245916,291.804,45899.6,87645.9,22768.4,321.1,683934720,46393196544,0,345,0
585,6968167.538414,292.497,47119.2,87176.2,21353.9,182.6,683934720,46393196544,0,345,0
586,6968167.830874,292.460,45811.9,87424.6,24941.8,183.8,683934720,46393196544,0,345,0
587,6968168.123214,292.340,45412.3,86540.5,23415.4,186.7,683934720,46393196544,0,345,0
588,6968168.414717,291.504,45546.1,86324.9,23106.3,184.2,683934720,46393196544,0,345,0
589,6968168.707219,292.502,45337.9,86682.1,24730.7,184.8,683934720,46393196544,0,345,0
590,6968168.999665,292.445,46567.3,86451.7,23848.5,187.9,683934720,46393196544,0,345,0
591,6968169.296983,297.318,45390.5,87132.4,31064.5,191.8,683934720,46393196544,0,345,0
592,6968169.589684,292.701,45851.5,87213.0,22611.7,185.2,683934720,46393196544,0,345,0
593,6968169.881326,291.642,45970.6,86767.4,23311.7,179.9,683934720,46393196544,0,345,0
594,6968170.175873,294.547,45333.8,87374.1,24873.6,185.2,683934720,46393196544,0,345,0
595,6968170.469256,293.383,44957.8,87034.9,26275.2,192.4,683934720,46393196544,0,345,0
596,6968170.759640,290.384,47075.9,88070.1,21386.7,184.6,683934720,46393196544,0,345,0
597,6968171.053203,293.563,45417.2,86489.6,26082.6,186.5,683934720,46393196544,0,345,0
598,6968171.347601,294.398,45965.5,87038.0,27573.6,174.3,683934720,46393196544,0,345,0
599,6968171.641330,293.729,46712.7,87291.1,24471.0,190.1,683934720,46393196544,0,345,0
600,6968171.933050,291.719,45203.1,87026.0,25042.7,182.0,683934720,46393196544,0,345,0
601,6968172.245081,312.032,45489.6,87181.3,26295.9,177.6,683934720,46393196544,0,345,0
602,6968172.539154,294.073,45920.1,87075.1,24557.9,183.0,683934720,46393196544,0,345,0
603,6968172.830968,291.814,45280.4,86623.3,25191.1,180.7,683934720,46393196544,0,345,0
604,6968173.123517,292.549,45793.7,87203.7,23663.9,187.1,683934720,46393196544,0,345,0
605,6968173.415326,291.809,45452.4,86385.7,24716.4,183.2,683934720,46393196544,0,345,0
606,6968173.707788,292.462,45801.8,87065.2,25667.4,179.0,683934720,46393196544,0,345,0
607,6968174.002228,294.440,47273.9,87760.1,25396.5,187.3,683934720,46393196544,0,345,0
608,6968174.294699,292.471,45761.7,86770.4,24329.7,189.0,683934720,46393196544,0,345,0
609,6968174.587341,292.642,45316.3,87280.6,26382.4,189.9,683934720,46393196544,0,345,0
610,6968174.879135,291.793,47376.4,88398.1,21110.1,181.8,683934720,46393196544,0,345,0
611,6968175.171769,292.634,45689.0,87105.4,25217.3,192.7,683934720,46393196544,0,345,0
612,6968175.467602,295.833,46344.6,88073.6,26700.4,183.2,683934720,46393196544,0,345,0
613,6968175.759493,291.891,46339.5,87258.6,24228.9,184.9,683934720,46393196544,0,345,0
614,6968176.050831,291.338,45452.4,86410.7,25437.2,185.8,683934720,46393196544,0,345,0
615,6968176.343134,292.303,46173.5,86800.5,23794.0,178.7,683934720,46393196544,0,345,0
616,6968176.636608,293.474,45480.6,87767.9,25307.3,180.7,683934720,46393196544,0,345,0
617,6968176.928441,291.833,45264.8,87582.2,24616.3,190.8,683934720,46393196544,0,345,0
618,6968177.221496,293.055,46429.1,86414.6,24697.7,190.8,683934720,46393196544,0,345,0
619,6968177.515836,294.340,46325.8,88323.7,24237.1,185.7,683934720,46393196544,0,345,0
620,6968177.810079,294.243,46238.6,87448.1,25246.9,192.6,683934720,46393196544,0,345,0
621,6968178.102984,292.905,46811.7,87961.3,21992.5,183.1,683934720,46393196544,0,345,0
622,6968178.395431,292.448,46786.9,87415.8,20839.8,196.2,683934720,46393196544,0,345,0
623,6968178.690329,294.898,45702.3,87723.4,26627.3,193.3,683934720,46393196544,0,345,0
624,6968178.984835,294.506,46397.5,87688.0,25565.0,187.6,683934720,46393196544,0,345,0
625,6968179.278018,293.183,45909.4,86966.1,25400.0,190.6,683934720,46393196544,0,345,0
626,6968179.569929,291.911,45383.7,86802.7,25227.6,184.1,683934720,46393196544,0,345,0
627,6968179.862246,292.317,46762.2,87984.6,21578.2,201.9,683934720,46393196544,0,345,0
628,6968180.152621,290.375,46133.9,87362.9,21298.4,213.2,683934720,46393196544,0,345,0
629,6968180.446090,293.468,46154.0,87405.2,24960.8,205.4,683934720,46393196544,0,345,0
630,6968180.738677,292.587,46649.4,87320.2,23173.3,213.3,683934720,46393196544,0,345,0
631,6968181.030810,292.133,45159.8,86878.7,25318.3,182.4,683934720,46393196544,0,345,0
632,6968181.323510,292.700,45443.9,86915.8,25210.6,221.7,683934720,46393196544,0,345,0
633,6968181.614979,291.469,45678.1,86940.3,23382.1,215.6,683934720,46393196544,0,345,0
634,6968181.908392,293.413,45853.9,87042.3,25591.7,205.7,683934720,46393196544,0,345,0
635,6968182.202439,294.048,46408.4,87114.9,24031.3,1167.9,683934720,46393196544,0,345,0
636,6968182.557180,354.741,45603.0,87410.2,44976.0,40773.7,683934720,46393196544,0,345,0
637,6968182.850086,292.906,45895.3,87512.4,24054.1,222.4,683934720,46393196544,0,345,0
638,6968183.145046,294.960,47652.9,89406.2,22836.6,214.7,683934720,46393196544,0,345,0
639,6968183.438199,293.153,46459.0,87268.6,23973.8,210.2,683934720,46393196544,0,345,0
640,6968183.731153,292.954,45489.1,86585.0,26248.4,238.5,683934720,46393196544,0,345,0
641,6968184.024794,293.641,46182.6,87923.4,24783.5,195.7,683934720,46393196544,0,345,0
642,6968184.317495,292.701,45942.4,87444.5,24760.9,196.0,683934720,46393196544,0,345,0
643,6968184.614621,297.126,46218.0,88139.9,27227.9,202.3,683934720,46393196544,0,345,0
644,6968184.907853,293.232,45434.8,87359.7,26076.5,188.1,683934720,46393196544,0,345,0
645,6968185.201803,293.950,46674.7,87688.9,25119.8,203.5,683934720,46393196544,0,345,0
646,6968185.494279,292.476,45709.5,87270.1,22296.4,195.0,683934720,46393196544,0,345,0
647,6968185.786519,292.240,45139.9,86814.2,24960.7,182.2,683934720,46393196544,0,345,0
648,6968186.077961,291.442,46243.5,87139.9,23479.3,183.6,683934720,46393196544,0,345,0
649,6968186.369008,291.047,45562.9,86534.3,23073.4,178.4,683934720,46393196544,0,345,0
650,6968186.660429,291.421,45823.2,86361.9,23284.1,184.9,683934720,46393196544,0,345,0
651,6968186.956648,296.219,45545.7,86724.4,29139.2,191.9,683934720,46393196544,0,345,0
652,6968187.249213,292.565,46167.7,87653.5,23216.3,184.1,683934720,46393196544,0,345,0
653,6968187.541129,291.916,45819.0,86474.3,24013.0,191.5,683934720,46393196544,0,345,0
654,6968187.835282,294.152,45971.3,87371.4,26112.3,181.7,683934720,46393196544,0,345,0
655,6968188.125899,290.618,45725.7,86878.7,23372.0,178.1,683934720,46393196544,0,345,0
656,6968188.419057,293.157,45874.4,86713.3,25665.6,182.7,683934720,46393196544,0,345,0
657,6968188.713416,294.360,45796.4,87070.8,26481.7,182.8,683934720,46393196544,0,345,0
658,6968189.007110,293.693,45761.6,87377.7,25296.8,183.6,683934720,46393196544,0,345,0
659,6968189.303742,296.633,46880.8,86944.7,27535.3,204.4,683934720,46393196544,0,345,0
660,6968189.596976,293.234,46121.9,87671.2,26190.6,177.1,683934720,46393196544,0,345,0
661,6968189.890918,293.942,45468.0,86490.9,28035.9,183.4,683934720,46393196544,0,345,0
662,6968190.183784,292.866,46671.1,87868.1,22745.5,177.5,683934720,46393196544,0,345,0
663,6968190.476067,292.283,45939.9,86953.3,23559.1,176.2,683934720,46393196544,0,345,0
664,6968190.770193,294.126,46053.0,87274.1,24441.7,180.6,683934720,46393196544,0,345,0
665,6968191.063214,293.021,45866.2,87530.0,23936.5,184.3,683934720,46393196544,0,345,0
666,6968191.357050,293.836,45765.0,86822.8,26186.6,183.0,683934720,46393196544,0,345,0
667,6968191.648428,291.379,45441.6,87702.9,23172.1,198.4,683934720,46393196544,0,345,0
668,6968191.940855,292.427,46585.2,87030.0,25004.3,194.9,683934720,46393196544,0,345,0
669,6968192.232811,291.955,45686.8,86905.6,24042.2,197.4,683934720,46393196544,0,345,0
670,6968192.526417,293.606,46161.5,87348.5,25654.7,200.4,683934720,46393196544,0,345,0
671,6968192.819972,293.555,46129.5,86948.3,24770.4,200.9,683934720,46393196544,0,345,0
672,6968193.113012,293.040,46486.4,88277.6,24268.5,208.8,683934720,46393196544,0,345,0
673,6968193.407818,294.806,45534.6,86386.6,27696.4,203.4,683934720,46393196544,0,345,0
674,6968193.699649,291.830,46429.9,86100.6,24217.2,214.9,683934720,46393196544,0,345,0
675,6968193.992554,292.906,45501.8,86584.7,26617.2,194.4,683934720,46393196544,0,345,0
676,6968194.286444,293.889,46255.7,87580.1,23021.2,204.5,683934720,46393196544,0,345,0
677,6968194.578622,292.178,46791.2,87625.9,21469.8,208.3,683934720,46393196544,0,345,0
678,6968194.870302,291.680,45505.5,86933.4,23321.2,191.4,683934720,46393196544,0,345,0
679,6968195.163031,292.729,46373.6,87834.2,21635.5,210.4,683934720,46393196544,0,345,0
680,6968195.455620,292.589,45960.5,87296.0,23924.7,205.9,683934720,46393196544,0,345,0
681,6968195.750456,294.837,46163.7,87648.9,25265.3,245.2,683934720,46393196544,0,345,0
682,6968196.045658,295.202,46489.5,87298.1,25998.8,182.3,683934720,46393196544,0,345,0
683,6968196.338332,292.673,46783.9,87643.4,23529.1,184.9,683934720,46393196544,0,345,0
684,6968196.630592,292.260,45700.1,86855.3,24366.1,185.1,683934720,46393196544,0,345,0
685,6968196.922078,291.487,45809.7,86965.8,22624.0,182.2,683934720,46393196544,0,345,0
686,6968197.213867,291.788,45646.8,87193.8,23731.0,178.5,683934720,46393196544,0,345,0
687,6968197.505669,291.802,45767.6,87293.0,23958.6,189.1,683934720,46393196544,0,345,0
688,6968197.800193,294.525,46477.8,87917.5,24714.6,181.7,683934720,46393196544,0,345,0
689,6968198.095218,295.025,45848.9,87146.0,26087.4,181.1,683934720,46393196544,0,345,0
690,6968198.386586,291.368,45735.2,86924.6,22630.2,190.9,683934720,46393196544,0,345,0
691,6968198.677523,290.937,46231.1,86627.5,23184.4,183.6,683934720,46393196544,0,345,0
692,6968198.978879,301.356,46111.9,87912.2,30901.9,186.8,683934720,46393196544,0,345,0
693,6968199.271374,292.495,45943.7,87601.3,22867.2,185.5,683934720,46393196544,0,345,0
694,6968199.564248,292.874,46255.6,87287.1,23660.8,184.9,683934720,46393196544,0,345,0
695,6968199.857131,292.883,45972.6,87135.2,23702.4,186.2,683934720,46393196544,0,345,0
696,6968200.148519,291.388,45660.7,86828.9,23466.7,179.1,683934720,46393196544,0,345,0
697,6968200.442116,293.597,46835.5,87406.7,25227.1,188.4,683934720,46393196544,0,345,0
698,6968200.734897,292.781,45694.8,87581.0,23892.2,183.9,683934720,46393196544,0,345,0
699,6968201.024896,289.998,45658.9,86977.9,22946.9,483.3,683934720,46393196544,0,345,0
700,6968201.318822,293.927,45405.0,86360.5,27139.1,185.5,683934720,46393196544,0,345,0
701,6968201.624673,305.851,46394.8,87869.0,22394.3,184.0,683934720,46393196544,0,345,0
702,6968201.923237,298.563,45414.5,86256.4,31986.4,195.5,683934720,46393196544,0,345,0
703,6968202.216166,292.929,45414.1,87286.7,26011.8,475.1,683934720,46393196544,0,345,0
704,6968202.509118,292.953,45747.8,86936.5,25708.2,186.3,683934720,46393196544,0,345,0
705,6968202.809356,300.237,46551.1,87072.9,30028.4,212.7,683934720,46393196544,0,345,0
706,6968203.103661,294.305,46621.1,86801.3,25395.0,186.6,683934720,46393196544,0,345,0
707,6968203.398443,294.782,45746.1,86851.7,27896.9,177.0,683934720,46393196544,0,345,0
708,6968203.692112,293.669,45660.3,87032.0,26663.0,179.9,683934720,46393196544,0,345,0
709,6968203.983823,291.711,45712.8,88072.3,22385.8,177.9,683934720,46393196544,0,345,0
710,6968204.283391,299.568,46333.3,87881.0,29944.5,170.0,683934720,46393196544,0,345,0
711,6968204.577594,294.204,45399.5,86680.6,28466.7,185.0,683934720,46393196544,0,345,0
712,6968204.874858,297.264,45729.1,86797.4,30130.2,191.0,683934720,46393196544,0,345,0
713,6968205.166552,291.694,46785.3,89558.2,20512.3,213.6,683934720,46393196544,0,345,0
714,6968205.463272,296.719,45846.0,86525.2,30040.4,185.0,683934720,46393196544,0,345,0
715,6968205.754245,290.973,45784.8,86914.4,23363.4,190.1,683934720,46393196544,0,345,0
716,6968206.045408,291.163,45265.9,86689.6,23412.4,176.1,683934720,46393196544,0,345,0
717,6968206.335447,290.039,46052.2,87111.3,21344.7,183.9,683934720,46393196544,0,345,0
718,6968206.626839,291.392,45414.3,87806.9,24094.4,241.5,683934720,46393196544,0,345,0
719,6968206.920448,293.609,46406.4,87808.5,23579.8,185.1,683934720,46393196544,0,345,0
720,6968207.214467,294.019,45611.4,87237.5,26799.1,179.8,683934720,46393196544,0,345,0
721,6968207.508931,294.464,44960.4,86656.1,28197.8,183.4,683934720,46393196544,0,345,0
722,6968207.801701,292.770,46471.4,87028.9,23535.2,183.0,683934720,46393196544,0,345,0
723,6968208.094154,292.453,45607.3,86597.2,25440.1,171.3,683934720,46393196544,0,345,0
724,6968208.386989,292.835,45486.1,86598.9,25955.2,189.2,683934720,46393196544,0,345,0
725,6968208.682131,295.142,46869.0,87282.7,25180.9,178.9,683934720,46393196544,0,345,0
726,6968208.976977,294.846,45148.6,87584.5,27249.3,183.2,683934720,46393196544,0,345,0
727,6968209.268053,291.076,45211.6,86845.5,24690.7,187.0,683934720,46393196544,0,345,0
728,6968209.561353,293.301,45808.3,87224.0,23662.5,182.3,683934720,46393196544,0,345,0
729,6968209.854949,293.596,45658.7,86809.6,24884.7,185.5,683934720,46393196544,0,345,0
730,6968210.148691,293.742,45434.0,86742.8,26761.4,194.0,683934720,46393196544,0,345,0
731,6968210.440053,291.362,46768.5,87734.8,21193.6,178.2,683934720,46393196544,0,345,0
732,6968210.732125,292.072,44933.6,87081.3,25464.6,476.1,683934720,46393196544,0,345,0
733,6968211.023601,291.475,45848.4,87174.7,22667.4,492.4,683934720,46393196544,0,345,0
734,6968211.316394,292.793,45074.6,87528.5,25560.1,187.1,683934720,46393196544,0,345,0
735,6968211.609627,293.233,46408.3,87617.1,24394.2,179.7,683934720,46393196544,0,345,0
736,6968211.901893,292.266,47000.2,87126.0,23241.2,186.6,683934720,46393196544,0,345,0
737,6968212.193908,292.015,45944.2,87990.0,24455.1,186.0,683934720,46393196544,0,345,0
738,6968212.486333,292.424,45713.2,88072.2,23833.0,184.6,683934720,46393196544,0,345,0
739,6968212.782017,295.684,46869.3,87288.7,23987.7,181.1,683934720,46393196544,0,345,0
740,6968213.074971,292.954,45455.4,86728.5,25458.0,189.6,683934720,46393196544,0,345,0
741,6968213.367052,292.081,45461.6,87688.4,19587.2,185.7,683934720,46393196544,0,345,0
742,6968213.661748,294.696,46359.9,87085.8,26262.7,209.6,683934720,46393196544,0,345,0
743,6968213.954729,292.981,45677.5,86968.7,25142.9,184.3,683934720,46393196544,0,345,0
744,6968214.249926,295.197,45214.8,86536.3,27477.9,190.4,683934720,46393196544,0,345,0
745,6968214.547255,297.329,46038.5,86822.8,29034.8,176.4,683934720,46393196544,0,345,0
746,6968214.841054,293.799,46613.5,86868.2,25748.7,497.9,683934720,46393196544,0,345,0
747,6968215.131943,290.890,45271.2,88002.4,23623.6,454.9,683934720,46393196544,0,345,0
748,6968215.425803,293.860,45680.6,86810.5,26875.9,194.9,683934720,46393196544,0,345,0
749,6968215.717908,292.105,46036.0,87489.4,22092.5,176.4,683934720,46393196544,0,345,0
750,6968216.010454,292.545,45731.4,87145.4,23995.1,185.6,683934720,46393196544,0,345,0
751,6968216.303081,292.627,46916.3,88336.9,22371.9,183.5,683934720,46393196544,0,345,0
752,6968216.598133,295.053,46450.7,87693.4,25844.6,185.5,683934720,46393196544,0,345,0
753,6968216.889875,291.742,45414.6,87149.5,22701.8,185.6,683934720,46393196544,0,345,0
754,6968217.183928,294.053,46062.4,87615.7,25617.8,334.7,683934720,46393196544,0,345,0
755,6968217.477621,293.693,46111.5,87202.9,24473.0,211.9,683934720,46393196544,0,345,0
756,6968217.768896,291.275,45742.4,87864.1,22787.0,198.3,683934720,46393196544,0,345,0
757,6968218.061595,292.699,46059.6,87455.6,21744.6,192.2,683934720,46393196544,0,345,0
758,6968218.353948,292.354,45658.9,86967.9,24613.8,187.5,683934720,46393196544,0,345,0
759,6968218.646456,292.507,45580.9,86391.1,23341.9,184.6,683934720,46393196544,0,345,0
760,6968218.939276,292.821,46857.9,87549.1,22662.5,193.9,683934720,46393196544,0,345,0
761,6968219.236068,296.791,45594.1,86981.3,30513.3,214.7,683934720,46393196544,0,345,0
762,6968219.531859,295.791,46054.6,87559.6,27305.5,223.5,683934720,46393196544,0,345,0
763,6968219.908064,376.205,45008.0,87155.7,2374.1,106105.3,683934720,46393196544,0,345,0
764,6968220.203471,295.407,46525.9,87560.8,25083.8,214.2,683934720,46393196544,0,345,0
765,6968220.496574,293.102,46237.8,87122.5,23995.9,207.5,683934720,46393196544,0,345,0
766,6968220.788547,291.973,45109.7,86843.4,25973.3,204.7,683934720,46393196544,0,345,0
767,6968221.081867,293.320,46536.0,87153.1,25082.9,201.7,683934720,46393196544,0,345,0
768,6968221.373565,291.698,46559.2,88312.3,19923.7,206.5,683934720,46393196544,0,345,0
769,6968221.666362,292.797,45358.9,87137.6,25484.4,180.6,683934720,46393196544,0,345,0
770,6968221.960761,294.399,45767.9,87710.7,26164.7,182.7,683934720,46393196544,0,345,0
771,6968222.254283,293.522,45590.5,86862.7,26855.0,186.1,683934720,46393196544,0,345,0
772,6968222.546820,292.537,45338.3,86915.9,25232.1,180.8,683934720,46393196544,0,345,0
773,6968222.841537,294.717,45793.9,87128.4,27161.5,176.9,683934720,46393196544,0,345,0
774,6968223.133898,292.360,45336.0,86441.5,25505.3,189.5,683934720,46393196544,0,345,0
775,6968223.427623,293.725,45992.8,87782.4,24893.0,190.5,683934720,46393196544,0,345,0
776,6968223.720961,293.338,45838.9,87469.4,24151.5,179.3,683934720,46393196544,0,345,0
777,6968224.014412,293.451,46375.6,88249.3,23852.0,192.8,683934720,46393196544,0,345,0
778,6968224.305170,290.758,45715.3,86898.5,23230.2,209.8,683934720,46393196544,0,345,0
779,6968224.603387,298.217,46697.0,86901.4,27829.7,180.4,683934720,46393196544,0,345,0
780,6968224.897796,294.410,45697.6,87068.9,24990.2,182.6,683934720,46393196544,0,345,0
781,6968225.191468,293.671,46135.0,87777.2,24697.9,186.8,683934720,46393196544,0,345,0
782,6968225.485575,294.108,45487.2,87139.0,26060.5,178.4,683934720,46393196544,0,345,0
783,6968225.780058,294.482,45993.5,87480.0,25613.2,181.2,683934720,46393196544,0,345,0
784,6968226.073043,292.985,45301.5,86357.8,27881.2,175.3,683934720,46393196544,0,345,0
785,6968226.365077,292.034,45699.5,87010.8,21200.6,182.4,683934720,46393196544,0,345,0
786,6968226.659810,294.733,45743.0,86620.0,27087.0,175.3,683934720,46393196544,0,345,0
787,6968226.953967,294.157,45879.1,87470.2,23734.5,455.9,683934720,46393196544,0,345,0
788,6968227.246838,292.871,45389.5,87443.5,26041.7,176.9,683934720,46393196544,0,345,0
789,6968227.538709,291.871,46471.1,87083.5,22768.3,172.5,683934720,46393196544,0,345,0
790,6968227.833523,294.814,45873.2,87360.8,25920.4,177.2,683934720,46393196544,0,345,0
791,6968228.125603,292.080,45994.2,87431.2,23680.9,180.5,683934720,46393196544,0,345,0
792,6968228.417791,292.189,46118.0,87550.9,22298.6,184.4,683934720,46393196544,0,345,0
793,6968228.713890,296.098,46048.0,88181.6,26378.1,184.3,683934720,46393196544,0,345,0
794,6968229.005911,292.021,46675.0,88715.5,20580.4,182.4,683934720,46393196544,0,345,0
795,6968229.299748,293.837,45985.7,86956.5,26718.5,189.8,683934720,46393196544,0,345,0
796,6968229.595216,295.468,45600.4,86937.2,26633.9,177.0,683934720,46393196544,0,345,0
797,6968229.888066,292.850,45537.0,86584.7,26343.6,175.8,683934720,46393196544,0,345,0
798,6968230.178791,290.725,46483.0,87039.0,22427.2,187.1,683934720,46393196544,0,345,0
799,6968230.473953,295.162,45568.4,86513.3,28455.3,185.4,683934720,46393196544,0,345,0
800,6968230.765965,292.012,46476.4,88337.6,21980.1,203.1,683934720,46393196544,0,345,0
801,6968231.073057,307.092,45270.3,87357.7,24258.4,180.4,683934720,46393196544,0,345,0
802,6968231.363974,290.917,46403.9,87911.9,21144.8,176.2,683934720,46393196544,0,345,0
803,6968231.657247,293.273,46418.5,87476.9,21570.3,457.6,683934720,46393196544,0,345,0
804,6968231.951003,293.756,45354.5,86723.5,28083.7,187.0,683934720,46393196544,0,345,0
805,6968232.242868,291.865,46090.5,87327.8,21300.4,197.4,683934720,46393196544,0,345,0
806,6968232.536036,293.168,45763.0,87154.4,25098.4,186.0,683934720,46393196544,0,345,0
807,6968232.831427,295.391,44945.2,86879.2,29248.1,181.0,683934720,46393196544,0,345,0
808,6968233.122608,291.181,46367.6,88678.8,20646.0,180.6,683934720,46393196544,0,345,0
809,6968233.413975,291.367,45702.4,87257.6,23335.3,182.3,683934720,46393196544,0,345,0
810,6968233.705543,291.568,46285.9,87871.3,22005.4,179.2,683934720,46393196544,0,345,0
811,6968233.998112,292.569,46202.5,86869.9,24489.1,181.3,683934720,46393196544,0,345,0
812,6968234.292076,293.964,46014.9,87420.1,26113.8,192.7,683934720,46393196544,0,345,0
813,6968234.585092,293.016,45979.1,87480.6,25486.5,196.2,683934720,46393196544,0,345,0
814,6968234.876476,291.384,45496.5,87245.2,23925.5,176.1,683934720,46393196544,0,345,0
815,6968235.169780,293.305,46339.7,88156.6,24783.0,181.4,683934720,46393196544,0,345,0
816,6968235.463010,293.230,46576.7,87306.4,23500.8,232.5,683934720,46393196544,0,345,0
817,6968235.754753,291.743,46202.4,87180.3,22733.6,175.4,683934720,46393196544,0,345,0
818,6968236.047902,293.149,45528.7,86750.8,24734.8,180.6,683934720,46393196544,0,345,0
819,6968236.340606,292.704,46501.0,86874.6,22298.4,183.9,683934720,46393196544,0,345,0
820,6968236.640097,299.490,45705.7,87202.3,31744.1,184.5,683934720,46393196544,0,345,0
821,6968236.936202,296.105,45310.9,86778.5,29230.3,184.9,683934720,46393196544,0,345,0
822,6968237.228803,292.601,45846.0,87695.3,24892.1,184.7,683934720,46393196544,0,345,0
823,6968237.524384,295.581,46674.7,88588.0,24631.4,460.1,683934720,46393196544,0,345,0
824,6968237.815094,290.710,45830.9,87014.3,23688.3,174.3,683934720,46393196544,0,345,0
825,6968238.108197,293.103,46472.4,87998.1,22844.8,175.7,683934720,46393196544,0,345,0
826,6968238.407845,299.648,47451.8,87688.4,29168.1,180.4,683934720,46393196544,0,345,0
827,6968238.698809,290.964,47844.4,89013.6,20340.8,180.6,683934720,46393196544,0,345,0
828,6968238.991627,292.818,45349.6,87807.2,24422.2,182.2,683934720,46393196544,0,345,0
829,6968239.282198,290.572,45907.8,86831.0,23117.8,179.3,683934720,46393196544,0,345,0
830,6968239.575044,292.846,45278.5,87262.7,24681.9,181.9,683934720,46393196544,0,345,0
831,6968239.867780,292.736,45099.3,86324.6,25891.6,263.2,683934720,46393196544,0,345,0
832,6968240.161968,294.188,46811.4,87411.9,25532.6,190.1,683934720,46393196544,0,345,0
833,6968240.457089,295.121,46168.6,87423.6,26892.1,183.3,683934720,46393196544,0,345,0
834,6968240.752843,295.754,45134.0,87145.2,27666.0,175.0,683934720,46393196544,0,345,0
835,6968241.048010,295.168,46564.0,87792.8,26939.6,182.1,683934720,46393196544,0,345,0
836,6968241.342384,294.374,45459.8,87349.2,23862.1,189.9,683934720,46393196544,0,345,0
837,6968241.636029,293.644,44872.7,86848.0,27578.5,182.9,683934720,46393196544,0,345,0
838,6968241.927574,291.546,45933.8,87231.5,24173.7,183.6,683934720,46393196544,0,345,0
839,6968242.220993,293.418,46542.5,87212.9,23556.0,184.3,683934720,46393196544,0,345,0
840,6968242.513359,292.366,45959.3,87972.6,24055.9,182.7,683934720,46393196544,0,345,0
841,6968242.805436,292.078,45672.6,86392.1,25748.1,176.1,683934720,46393196544,0,345,0
842,6968243.098625,293.189,45823.4,86657.6,26361.9,179.7,683934720,46393196544,0,345,0
843,6968243.391980,293.355,45645.1,86588.1,26508.0,181.9,683934720,46393196544,0,345,0
844,6968243.684634,292.654,46100.3,87636.2,24394.1,185.8,683934720,46393196544,0,345,0
845,6968243.977529,292.895,46515.9,87326.9,23179.2,469.3,683934720,46393196544,0,345,0
846,6968244.272178,294.649,46119.3,87501.8,27035.5,462.7,683934720,46393196544,0,345,0
847,6968244.563130,290.952,46197.2,87183.7,22823.6,175.6,683934720,46393196544,0,345,0
848,6968244.860320,297.189,46360.1,87663.5,25421.2,174.7,683934720,46393196544,0,345,0
